timestamp,frame_no,x,y,w,h,area,perimeter,circularity,aspect_ratio,extent,solidity,mean_intensity,label
2026-02-20T19:39:16.993888,7,155,186,15,14,61.0,46.97056245803833,0.3474466890807663,1.0714285714285714,0.2904761904761905,0.6559139784946236,178.55714285714285,Other
2026-02-20T19:39:16.994024,7,87,142,6,9,28.0,22.485281229019165,0.6959391170644791,0.6666666666666666,0.5185185185185185,0.9032258064516129,185.25925925925927,Plastic
2026-02-20T19:39:16.994165,7,77,70,8,66,280.5,140.3847759962082,0.17885566604615877,0.12121212121212122,0.53125,0.7813370473537604,195.2840909090909,Other
2026-02-20T19:39:16.994305,7,89,31,8,33,145.0,72.14213538169861,0.3501062630970167,0.24242424242424243,0.5492424242424242,0.8841463414634146,198.08333333333334,Other
2026-02-20T19:39:16.994438,7,125,27,4,10,22.0,22.82842707633972,0.5304941111487503,0.4,0.55,0.9166666666666666,200.8,Plastic
2026-02-20T19:39:16.994579,7,82,26,5,8,24.5,20.242640614509583,0.7513488376053535,0.625,0.6125,0.9607843137254902,200.4,Plastic
2026-02-20T19:39:16.994743,7,173,8,3,4,6.0,10.0,0.7539822368615503,0.75,0.5,1.0,190.25,Plastic
2026-02-20T19:39:16.994883,7,194,4,12,17,56.5,46.38477599620819,0.3299950189893272,0.7058823529411765,0.2769607843137255,0.7151898734177216,179.68627450980392,Other
2026-02-20T19:39:16.995043,7,158,3,6,5,18.0,16.82842707633972,0.7987213968899363,1.2,0.6,0.972972972972973,186.93333333333334,Plastic
2026-02-20T19:39:17.059262,8,419,470,6,6,22.0,17.656854152679443,0.8867595726417237,1.0,0.6111111111111112,0.9777777777777777,219.97222222222223,Plastic
2026-02-20T19:39:17.059546,8,369,398,18,6,55.0,40.485281229019165,0.4216753680438209,3.0,0.5092592592592593,0.8661417322834646,186.77777777777777,Other
2026-02-20T19:39:17.059819,8,366,380,8,3,14.0,18.0,0.5429913228426803,2.6666666666666665,0.5833333333333334,1.0,189.95833333333334,Plastic
2026-02-20T19:39:17.060038,8,491,339,5,4,11.0,12.828427076339722,0.8399544390775809,1.25,0.55,1.0,190.4,Plastic
2026-02-20T19:39:17.060191,8,258,314,8,8,34.0,25.656854152679443,0.6490557029235854,1.0,0.53125,0.8831168831168831,184.703125,Plastic
2026-02-20T19:39:17.060347,8,507,306,26,45,468.5,174.4680359363556,0.19341391469886238,0.5777777777777777,0.40042735042735045,0.6209410205434063,176.2871794871795,Other
2026-02-20T19:39:17.060499,8,232,301,8,12,54.0,31.313708305358887,0.6920454544805427,0.6666666666666666,0.5625,0.9,198.89583333333334,Plastic
2026-02-20T19:39:17.060647,8,484,299,15,27,198.0,70.6274163722992,0.49880226297860597,0.5555555555555556,0.4888888888888889,0.8461538461538461,181.37777777777777,Other
2026-02-20T19:39:17.060804,8,526,255,14,4,28.0,30.82842707633972,0.3702245055729346,3.5,0.5,0.8484848484848485,185.41071428571428,Other
2026-02-20T19:39:17.060958,8,74,74,9,71,321.0,153.11269783973694,0.1720649762230257,0.1267605633802817,0.5023474178403756,0.7337142857142858,192.83098591549296,Other
2026-02-20T19:39:17.061173,8,87,40,8,31,130.0,68.14213538169861,0.3518209834959051,0.25806451612903225,0.5241935483870968,0.8783783783783784,197.84677419354838,Other
2026-02-20T19:39:17.061348,8,144,37,3,7,12.0,16.0,0.5890486225480862,0.42857142857142855,0.5714285714285714,1.0,199.14285714285714,Plastic
2026-02-20T19:39:17.061521,8,122,36,5,11,23.0,25.656854152679443,0.43906709315419007,0.45454545454545453,0.41818181818181815,0.8214285714285714,189.83636363636364,Other
2026-02-20T19:39:17.061689,8,80,34,5,11,29.0,25.656854152679443,0.5536063348465875,0.45454545454545453,0.5272727272727272,0.90625,191.56363636363636,Plastic
2026-02-20T19:39:17.061864,8,195,13,8,10,36.0,28.485281229019165,0.5575339804061735,0.8,0.45,0.8181818181818182,185.125,Plastic
2026-02-20T19:39:17.062032,8,379,8,17,4,35.0,36.82842707633972,0.3242735804807378,4.25,0.5147058823529411,0.8536585365853658,183.35294117647058,Other
2026-02-20T19:39:17.062170,8,89,0,18,8,84.0,49.3137081861496,0.43406406003276266,2.25,0.5833333333333334,0.8038277511961722,181.5625,Other
2026-02-20T19:39:17.062376,8,82,0,5,5,12.0,14.828427076339722,0.6858054603098395,1.0,0.48,0.8888888888888888,181.32,Plastic
2026-02-20T19:39:17.071362,9,419,470,6,6,22.0,17.656854152679443,0.8867595726417237,1.0,0.6111111111111112,0.9777777777777777,219.97222222222223,Plastic
2026-02-20T19:39:17.071564,9,369,398,18,6,55.0,40.485281229019165,0.4216753680438209,3.0,0.5092592592592593,0.8661417322834646,186.77777777777777,Other
2026-02-20T19:39:17.071718,9,366,380,8,3,14.0,18.0,0.5429913228426803,2.6666666666666665,0.5833333333333334,1.0,189.95833333333334,Plastic
2026-02-20T19:39:17.071864,9,491,339,5,4,11.0,12.828427076339722,0.8399544390775809,1.25,0.55,1.0,190.4,Plastic
2026-02-20T19:39:17.072007,9,258,314,8,8,34.0,25.656854152679443,0.6490557029235854,1.0,0.53125,0.8831168831168831,184.703125,Plastic
2026-02-20T19:39:17.072160,9,507,306,26,45,468.5,174.4680359363556,0.19341391469886238,0.5777777777777777,0.40042735042735045,0.6209410205434063,176.2871794871795,Other
2026-02-20T19:39:17.072372,9,232,301,8,12,54.0,31.313708305358887,0.6920454544805427,0.6666666666666666,0.5625,0.9,198.89583333333334,Plastic
2026-02-20T19:39:17.072514,9,484,299,15,27,198.0,70.6274163722992,0.49880226297860597,0.5555555555555556,0.4888888888888889,0.8461538461538461,181.37777777777777,Other
2026-02-20T19:39:17.072665,9,526,255,14,4,28.0,30.82842707633972,0.3702245055729346,3.5,0.5,0.8484848484848485,185.41071428571428,Other
2026-02-20T19:39:17.072810,9,74,74,9,71,321.0,153.11269783973694,0.1720649762230257,0.1267605633802817,0.5023474178403756,0.7337142857142858,192.83098591549296,Other
2026-02-20T19:39:17.073056,9,87,40,8,31,130.0,68.14213538169861,0.3518209834959051,0.25806451612903225,0.5241935483870968,0.8783783783783784,197.84677419354838,Other
2026-02-20T19:39:17.073183,9,144,37,3,7,12.0,16.0,0.5890486225480862,0.42857142857142855,0.5714285714285714,1.0,199.14285714285714,Plastic
2026-02-20T19:39:17.073334,9,122,36,5,11,23.0,25.656854152679443,0.43906709315419007,0.45454545454545453,0.41818181818181815,0.8214285714285714,189.83636363636364,Other
2026-02-20T19:39:17.073518,9,80,34,5,11,29.0,25.656854152679443,0.5536063348465875,0.45454545454545453,0.5272727272727272,0.90625,191.56363636363636,Plastic
2026-02-20T19:39:17.073654,9,195,13,8,10,36.0,28.485281229019165,0.5575339804061735,0.8,0.45,0.8181818181818182,185.125,Plastic
